,Chuquisaca,La Paz,Cochabamba,Oruro,Potosí,Tarija,Santa Cruz,Beni,Pando,tipo
2021-03-19,768.00,1019.00,0.00,1141.00,9.00,208.00,2665.00,0.00,0.00,segunda
2021-03-20,227.00,337.00,0.00,937.00,0.00,32.00,52.00,48.00,0.00,segunda
2021-03-21,109.00,150.00,0.00,650.00,0.00,21.00,0.00,0.00,0.00,segunda
2021-03-22,1289.00,2643.00,314.00,884.00,120.00,651.00,2435.00,178.00,219.00,segunda
2021-03-23,2291.00,4376.00,2213.00,473.00,445.00,1224.00,2217.00,513.00,155.00,segunda
2021-03-24,1649.00,3892.00,3498.00,270.00,783.00,808.00,3522.00,630.00,103.00,segunda
2021-03-25,956.00,2600.00,3510.00,289.00,964.00,1026.00,3797.00,826.00,176.00,segunda
2021-03-26,488.00,2907.00,3474.00,312.00,867.00,805.00,4400.00,1110.00,103.00,segunda
2021-03-27,47.00,528.00,787.00,69.00,149.00,285.00,344.00,193.00,6.00,segunda
2021-03-28,15.00,194.00,70.00,0.00,27.00,5.00,2.00,90.00,0.00,segunda
2021-03-29,296.00,1902.00,926.00,329.00,394.00,194.00,2120.00,352.00,95.00,segunda
2021-03-30,248.00,1504.00,1245.00,235.00,294.00,352.00,2782.00,289.00,91.00,segunda
2021-03-31,245.00,1565.00,1499.00,149.00,244.00,536.00,2378.00,235.00,88.00,segunda
2021-04-01,362.00,1570.00,1369.00,162.00,198.00,529.00,1286.00,159.00,72.00,segunda
2021-04-02,405.00,143.00,198.00,7.00,25.00,27.00,83.00,10.00,58.00,segunda
2021-04-03,6.00,218.00,308.00,9.00,15.00,125.00,28.00,12.00,3.00,segunda
2021-04-04,12.00,324.00,8.00,0.00,15.00,7.00,10.00,0.00,10.00,segunda
2021-04-05,214.00,2039.00,1347.00,198.00,357.00,772.00,1271.00,323.00,108.00,segunda
2021-04-06,218.00,1266.00,878.00,91.00,158.00,700.00,1112.00,104.00,134.00,segunda
2021-04-07,448.00,906.00,969.00,104.00,164.00,692.00,858.00,124.00,59.00,segunda
2021-04-08,448.00,1048.00,900.00,118.00,239.00,445.00,948.00,143.00,91.00,segunda
2021-04-09,357.00,1295.00,610.00,84.00,205.00,446.00,872.00,66.00,34.00,segunda
2021-04-10,51.00,164.00,62.00,22.00,69.00,51.00,29.00,9.00,0.00,segunda
2021-04-11,0.00,27.00,31.00,1.00,27.00,2.00,36.00,34.00,9.00,segunda
2021-04-12,217.00,619.00,641.00,111.00,231.00,226.00,554.00,131.00,31.00,segunda
2021-04-13,298.00,572.00,1488.00,169.00,209.00,212.00,683.00,87.00,51.00,segunda
2021-04-14,310.00,811.00,2428.00,164.00,251.00,111.00,749.00,113.00,85.00,segunda
2021-04-15,292.00,774.00,2959.00,177.00,265.00,21.00,927.00,98.00,90.00,segunda
2021-04-16,170.00,900.00,3192.00,216.00,252.00,226.00,1077.00,176.00,134.00,segunda
2021-04-17,2.00,210.00,304.00,24.00,29.00,67.00,59.00,20.00,13.00,segunda
2021-04-18,0.00,91.00,51.00,1.00,29.00,18.00,0.00,8.00,2.00,segunda
2021-04-19,118.00,929.00,2228.00,95.00,169.00,76.00,1660.00,83.00,56.00,segunda
2021-04-20,55.00,1177.00,1464.00,119.00,327.00,77.00,2219.00,122.00,59.00,segunda
2021-04-21,92.00,1085.00,770.00,267.00,296.00,72.00,2886.00,97.00,34.00,segunda
2021-04-22,126.00,1157.00,901.00,151.00,351.00,102.00,2943.00,186.00,16.00,segunda
2021-04-23,25.00,349.00,211.00,52.00,99.00,103.00,913.00,32.00,35.00,segunda
2021-04-24,2.00,67.00,50.00,38.00,79.00,8.00,59.00,11.00,1.00,segunda
2021-04-25,7.00,111.00,34.00,10.00,65.00,0.00,0.00,2.00,5.00,segunda
2021-04-26,84.00,1248.00,2366.00,188.00,608.00,66.00,2417.00,150.00,8.00,segunda
2021-04-27,111.00,1492.00,2360.00,422.00,939.00,207.00,1808.00,468.00,22.00,segunda
2021-04-28,419.00,1752.00,1510.00,681.00,1025.00,287.00,2301.00,582.00,28.00,segunda
2021-04-29,507.00,1376.00,1144.00,908.00,968.00,383.00,1834.00,742.00,68.00,segunda
2021-04-30,859.00,2270.00,977.00,891.00,890.00,434.00,2571.00,673.00,40.00,segunda
2021-05-01,85.00,492.00,85.00,401.00,40.00,42.00,178.00,73.00,45.00,segunda
2021-05-02,18.00,355.00,137.00,411.00,162.00,26.00,57.00,38.00,3.00,segunda
2021-05-03,402.00,1387.00,896.00,415.00,419.00,346.00,1779.00,438.00,37.00,segunda
2021-05-04,602.00,1140.00,856.00,359.00,508.00,472.00,1396.00,588.00,26.00,segunda
2021-05-05,547.00,1039.00,378.00,320.00,506.00,248.00,1260.00,619.00,47.00,segunda
2021-05-06,460.00,816.00,429.00,214.00,600.00,143.00,1380.00,432.00,46.00,segunda
2021-05-07,250.00,1387.00,369.00,281.00,421.00,150.00,2221.00,648.00,73.00,segunda
2021-05-08,257.00,584.00,128.00,311.00,129.00,28.00,254.00,170.00,24.00,segunda
2021-05-09,72.00,245.00,34.00,80.00,134.00,17.00,53.00,25.00,5.00,segunda
2021-05-10,224.00,1185.00,324.00,149.00,425.00,191.00,1640.00,500.00,29.00,segunda
2021-05-11,293.00,1286.00,119.00,219.00,329.00,150.00,1339.00,490.00,32.00,segunda
2021-05-12,174.00,1167.00,185.00,102.00,383.00,214.00,626.00,160.00,11.00,segunda
2021-05-13,96.00,965.00,216.00,70.00,165.00,512.00,891.00,414.00,50.00,segunda
2021-05-14,169.00,1069.00,181.00,117.00,287.00,286.00,1026.00,385.00,73.00,segunda
2021-05-15,39.00,587.00,25.00,31.00,102.00,55.00,84.00,83.00,2.00,segunda
2021-05-16,73.00,467.00,44.00,43.00,251.00,1.00,6.00,8.00,9.00,segunda
2021-05-17,72.00,856.00,104.00,66.00,535.00,220.00,728.00,390.00,107.00,segunda
2021-05-18,141.00,946.00,39.00,124.00,468.00,215.00,686.00,442.00,116.00,segunda
2021-05-19,115.00,849.00,66.00,30.00,275.00,185.00,495.00,377.00,148.00,segunda
2021-05-20,22.00,884.00,68.00,13.00,172.00,213.00,470.00,242.00,225.00,segunda
2021-05-21,139.00,837.00,101.00,16.00,102.00,163.00,289.00,191.00,124.00,segunda
2021-05-22,225.00,440.00,50.00,7.00,83.00,54.00,0.00,73.00,52.00,segunda
2021-05-23,324.00,234.00,3.00,0.00,11.00,4.00,166.00,35.00,59.00,segunda
2021-05-24,220.00,674.00,66.00,5.00,102.00,132.00,978.00,158.00,103.00,segunda
2021-05-25,664.00,1032.00,2628.00,9.00,264.00,352.00,4580.00,114.00,86.00,segunda
2021-05-26,555.00,4283.00,2717.00,1722.00,156.00,426.00,3627.00,126.00,83.00,segunda
2021-05-27,270.00,7222.00,2972.00,473.00,121.00,357.00,2235.00,89.00,65.00,segunda
2021-05-28,199.00,3064.00,77.00,60.00,97.00,507.00,1065.00,264.00,27.00,segunda
2021-05-29,358.00,345.00,3.00,4.00,204.00,237.00,4.00,56.00,42.00,segunda
2021-05-30,224.00,253.00,10.00,0.00,52.00,10.00,8.00,51.00,8.00,segunda
2021-05-31,536.00,804.00,41.00,19.00,131.00,496.00,502.00,175.00,125.00,segunda
2021-06-01,436.00,995.00,124.00,215.00,191.00,447.00,291.00,161.00,53.00,segunda
2021-06-02,95.00,648.00,175.00,133.00,152.00,400.00,246.00,226.00,71.00,segunda
2021-06-03,131.00,203.00,185.00,12.00,65.00,34.00,181.00,80.00,37.00,segunda
2021-06-04,416.00,7275.00,2458.00,46.00,175.00,138.00,3853.00,215.00,57.00,segunda
2021-06-05,1043.00,1346.00,387.00,176.00,106.00,55.00,620.00,77.00,14.00,segunda
2021-06-06,9.00,152.00,275.00,169.00,47.00,12.00,56.00,2.00,38.00,segunda
2021-06-07,5.00,7739.00,13280.00,1229.00,78.00,1079.00,8939.00,134.00,88.00,segunda
2021-06-08,1429.00,9265.00,12731.00,2624.00,201.00,2535.00,11928.00,207.00,369.00,segunda
2021-06-09,2139.00,7714.00,7363.00,1693.00,218.00,915.00,7857.00,194.00,183.00,segunda
2021-06-10,1689.00,5879.00,5067.00,830.00,261.00,585.00,4392.00,173.00,264.00,segunda
2021-06-11,1636.00,6726.00,5105.00,885.00,604.00,1109.00,6072.00,287.00,236.00,segunda
2021-06-12,382.00,1194.00,574.00,243.00,149.00,257.00,361.00,147.00,62.00,segunda
2021-06-13,221.00,1101.00,381.00,207.00,113.00,171.00,57.00,1.00,44.00,segunda
2021-06-14,868.00,2693.00,2291.00,292.00,634.00,1024.00,2699.00,136.00,135.00,segunda
2021-06-15,707.00,1960.00,1937.00,353.00,648.00,1021.00,2160.00,222.00,192.00,segunda
2021-06-16,737.00,2853.00,2745.00,321.00,502.00,1216.00,2804.00,327.00,223.00,segunda
2021-06-17,417.00,3259.00,1433.00,440.00,544.00,714.00,2045.00,339.00,148.00,segunda
2021-06-18,554.00,3571.00,1541.00,979.00,705.00,1071.00,2503.00,200.00,138.00,segunda
2021-06-19,213.00,1512.00,571.00,655.00,431.00,1164.00,486.00,133.00,39.00,segunda
2021-06-20,88.00,693.00,372.00,200.00,104.00,151.00,42.00,38.00,5.00,segunda
2021-06-21,380.00,669.00,468.00,152.00,317.00,141.00,198.00,121.00,9.00,segunda
2021-06-22,1116.00,3055.00,4147.00,1512.00,858.00,2935.00,8584.00,293.00,140.00,segunda
2021-06-23,931.00,3095.00,4423.00,1493.00,745.00,1819.00,9726.00,268.00,172.00,segunda
2021-06-24,1032.00,1708.00,1733.00,769.00,486.00,740.00,2593.00,198.00,228.00,segunda
2021-06-25,1168.00,2139.00,1293.00,1024.00,590.00,2267.00,5326.00,264.00,146.00,segunda
2021-06-26,751.00,1264.00,302.00,282.00,151.00,344.00,576.00,76.00,64.00,segunda
2021-06-27,535.00,1336.00,194.00,168.00,179.00,134.00,262.00,64.00,32.00,segunda
2021-06-28,1050.00,3266.00,3505.00,645.00,756.00,628.00,3426.00,839.00,128.00,segunda
2021-06-29,958.00,4374.00,2243.00,969.00,780.00,1043.00,3910.00,721.00,129.00,segunda
2021-06-30,684.00,4372.00,2423.00,1042.00,361.00,845.00,3012.00,761.00,370.00,segunda
2021-07-01,587.00,4705.00,1624.00,1566.00,669.00,696.00,3481.00,878.00,599.00,segunda
2021-07-02,596.00,3716.00,1143.00,2130.00,393.00,821.00,3055.00,763.00,237.00,segunda
2021-07-03,335.00,895.00,217.00,359.00,89.00,216.00,353.00,244.00,32.00,segunda
2021-07-04,403.00,750.00,361.00,64.00,575.00,102.00,165.00,176.00,23.00,segunda
2021-07-05,220.00,1121.00,2033.00,166.00,240.00,276.00,2081.00,779.00,330.00,segunda
2021-07-06,389.00,1477.00,2813.00,672.00,622.00,613.00,2783.00,480.00,263.00,segunda
2021-07-07,603.00,2112.00,2913.00,1342.00,658.00,1027.00,3166.00,1266.00,752.00,segunda
2021-07-08,598.00,2832.00,2433.00,1088.00,549.00,1330.00,2393.00,648.00,628.00,segunda
2021-07-09,445.00,1805.00,1505.00,576.00,456.00,675.00,1800.00,607.00,573.00,segunda
2021-07-10,200.00,696.00,319.00,162.00,294.00,185.00,276.00,18.00,15.00,segunda
2021-07-11,293.00,447.00,476.00,59.00,189.00,137.00,1592.00,179.00,75.00,segunda
2021-07-12,426.00,4361.00,1831.00,812.00,913.00,619.00,2135.00,728.00,564.00,segunda
2021-07-13,654.00,3435.00,1525.00,683.00,749.00,561.00,3702.00,654.00,749.00,segunda
2021-07-14,876.00,3641.00,2777.00,486.00,802.00,583.00,4673.00,822.00,836.00,segunda
2021-07-15,1232.00,5368.00,5598.00,806.00,798.00,2894.00,11378.00,862.00,824.00,segunda
2021-07-16,2104.00,221.00,6761.00,1529.00,717.00,3102.00,13267.00,543.00,588.00,segunda
2021-07-17,540.00,1463.00,477.00,1191.00,237.00,1724.00,2563.00,114.00,247.00,segunda
2021-07-18,364.00,827.00,225.00,65.00,287.00,195.00,5289.00,25.00,6.00,segunda
2021-07-19,1329.00,11165.00,6206.00,1452.00,1203.00,3105.00,16295.00,712.00,833.00,segunda
2021-07-20,1287.00,9473.00,5179.00,1221.00,1212.00,3185.00,14576.00,845.00,868.00,segunda
2021-07-21,1275.00,9187.00,5993.00,1565.00,1309.00,3551.00,12754.00,812.00,770.00,segunda
2021-07-22,1969.00,11668.00,9264.00,1720.00,1497.00,4088.00,12251.00,893.00,920.00,segunda
2021-07-23,2882.00,13577.00,11380.00,2502.00,1615.00,4107.00,15961.00,995.00,697.00,segunda
2021-07-24,1473.00,2276.00,2863.00,635.00,654.00,2500.00,2705.00,31.00,337.00,segunda
2021-07-25,967.00,1563.00,796.00,197.00,310.00,999.00,6046.00,2.00,189.00,segunda
2021-07-26,3112.00,13491.00,10454.00,3080.00,2123.00,4819.00,20929.00,1502.00,777.00,segunda
2021-07-27,2944.00,13873.00,9442.00,2701.00,2717.00,5100.00,23683.00,1661.00,750.00,segunda
2021-07-28,2660.00,11130.00,8664.00,1737.00,1597.00,4762.00,22720.00,570.00,289.00,segunda
2021-07-29,1725.00,8886.00,7688.00,1130.00,1004.00,3439.00,12310.00,367.00,159.00,segunda
2021-07-30,2163.00,9504.00,4215.00,1200.00,1524.00,2867.00,6397.00,299.00,145.00,segunda
2021-07-31,695.00,1747.00,568.00,400.00,559.00,777.00,678.00,27.00,2.00,segunda
2021-08-01,400.00,883.00,228.00,21.00,81.00,290.00,1178.00,1.00,0.00,segunda
2021-08-02,1600.00,8869.00,2231.00,1502.00,767.00,2912.00,4372.00,267.00,130.00,segunda
2021-08-03,1023.00,5577.00,1576.00,1024.00,825.00,2521.00,2925.00,142.00,133.00,segunda
2021-08-05,1708.00,6998.00,2901.00,1766.00,1479.00,4564.00,3554.00,244.00,171.00,segunda
2021-08-06,405.00,78.00,180.00,66.00,48.00,306.00,85.00,3.00,0.00,segunda
2021-08-07,424.00,375.00,332.00,169.00,133.00,543.00,143.00,11.00,0.00,segunda
2021-08-08,207.00,291.00,377.00,30.00,110.00,277.00,286.00,0.00,5.00,segunda
2021-08-09,1470.00,2375.00,1851.00,1895.00,1093.00,3615.00,1626.00,258.00,80.00,segunda
2021-08-10,1258.00,4457.00,3991.00,1459.00,928.00,2151.00,4217.00,769.00,77.00,segunda
2021-08-11,3788.00,6436.00,8517.00,3191.00,798.00,2685.00,4875.00,791.00,85.00,segunda
2021-08-12,2956.00,6555.00,11876.00,1358.00,1040.00,1999.00,7856.00,679.00,568.00,segunda
2021-08-13,2201.00,6217.00,7205.00,1386.00,1658.00,2906.00,7380.00,381.00,458.00,segunda
2021-08-14,485.00,599.00,1132.00,234.00,669.00,291.00,99.00,50.00,0.00,segunda
2021-08-15,186.00,114.00,910.00,33.00,97.00,47.00,335.00,0.00,1.00,segunda
2021-08-16,2005.00,4935.00,13584.00,1297.00,860.00,2002.00,3735.00,629.00,316.00,segunda
2021-08-17,2846.00,5565.00,10638.00,1737.00,874.00,1507.00,5376.00,897.00,293.00,segunda
2021-08-18,2744.00,5383.00,5930.00,4356.00,1001.00,2099.00,9238.00,1914.00,406.00,segunda
2021-08-19,2183.00,5456.00,3535.00,2819.00,1205.00,2318.00,9492.00,1026.00,202.00,segunda
2021-08-20,1736.00,4634.00,2413.00,2003.00,715.00,1380.00,9104.00,1747.00,195.00,segunda
2021-08-21,545.00,699.00,399.00,169.00,113.00,181.00,1340.00,26.00,33.00,segunda
2021-08-22,117.00,206.00,270.00,24.00,105.00,27.00,866.00,35.00,2.00,segunda
2021-08-23,1916.00,6232.00,2405.00,1431.00,1253.00,2089.00,9037.00,1610.00,142.00,segunda
2021-08-24,3522.00,11010.00,5713.00,3687.00,2331.00,4289.00,14609.00,2265.00,333.00,segunda
2021-08-25,3969.00,11493.00,14249.00,1845.00,1839.00,3324.00,11520.00,1860.00,675.00,segunda
2021-08-26,1562.00,8538.00,4369.00,1466.00,3849.00,2077.00,3842.00,1636.00,564.00,segunda
2021-08-27,2734.00,10795.00,218.00,1540.00,19466.00,4339.00,702.00,1376.00,545.00,segunda
2021-08-28,674.00,1393.00,1539.00,175.00,1214.00,147.00,1746.00,179.00,12.00,segunda
2021-08-29,454.00,1592.00,1577.00,78.00,364.00,63.00,1680.00,120.00,6.00,segunda
2021-08-30,5804.00,5788.00,898.00,3238.00,1345.00,3664.00,1240.00,1455.00,258.00,segunda
2021-08-31,3475.00,3107.00,3087.00,858.00,1886.00,1288.00,4126.00,2128.00,879.00,segunda
2021-09-01,3361.00,6198.00,390.00,1359.00,2049.00,1171.00,928.00,1087.00,510.00,segunda
2021-09-03,2316.00,4849.00,2177.00,1474.00,3404.00,1414.00,2351.00,2357.00,1046.00,segunda
2021-09-04,599.00,2411.00,685.00,458.00,1528.00,400.00,1749.00,736.00,130.00,segunda
2021-09-05,32.00,236.00,120.00,36.00,271.00,53.00,1147.00,54.00,0.00,segunda
2021-09-06,864.00,2607.00,2101.00,498.00,1994.00,1041.00,3423.00,1126.00,85.00,segunda
2021-09-08,2297.00,9230.00,10028.00,1327.00,3587.00,2519.00,11056.00,2111.00,226.00,segunda
2021-09-09,1437.00,4087.00,2374.00,1424.00,1418.00,999.00,7415.00,991.00,187.00,segunda
2021-09-10,876.00,2841.00,2079.00,872.00,1153.00,957.00,4437.00,1308.00,277.00,segunda
2021-09-11,131.00,1319.00,290.00,70.00,218.00,149.00,814.00,26.00,25.00,segunda
2021-09-12,72.00,1297.00,302.00,21.00,42.00,6.00,441.00,1.00,2.00,segunda
2021-09-14,1688.00,4933.00,2873.00,1133.00,2160.00,2297.00,6209.00,2209.00,426.00,segunda
2021-09-15,678.00,1875.00,2626.00,831.00,1022.00,502.00,2973.00,1683.00,255.00,segunda
2021-09-18,675.00,2743.00,4839.00,1284.00,1206.00,991.00,4103.00,2075.00,352.00,segunda
2021-09-20,908.00,2613.00,14328.00,808.00,1562.00,1542.00,12007.00,1568.00,134.00,segunda
2021-09-22,4327.00,24206.00,37259.00,4060.00,2066.00,7824.00,43236.00,2443.00,365.00,segunda
2021-09-23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,segunda
2021-09-24,1436.00,8413.00,6338.00,3262.00,898.00,2432.00,1821.00,808.00,12.00,segunda
2021-09-25,1121.00,1811.00,1292.00,724.00,240.00,203.00,502.00,15.00,0.00,segunda
2021-09-26,32.00,608.00,161.00,116.00,23.00,5.00,759.00,5.00,26.00,segunda
2021-09-27,1696.00,8894.00,4513.00,2372.00,2324.00,2615.00,10414.00,1084.00,133.00,segunda
2021-09-29,2425.00,16064.00,6822.00,3381.00,3332.00,3137.00,16849.00,1876.00,322.00,segunda
2021-10-01,997.00,8188.00,4159.00,1524.00,1255.00,1728.00,7974.00,1070.00,135.00,segunda
2021-10-02,201.00,625.00,328.00,171.00,365.00,22.00,272.00,0.00,7.00,segunda
2021-10-03,56.00,338.00,155.00,6.00,135.00,4.00,411.00,304.00,0.00,segunda
2021-10-04,1512.00,6005.00,2883.00,1242.00,2998.00,1271.00,4457.00,1205.00,569.00,segunda
2021-10-05,761.00,3673.00,1438.00,799.00,1108.00,772.00,3474.00,986.00,89.00,segunda
2021-10-06,1048.00,3237.00,1435.00,647.00,749.00,597.00,2729.00,1268.00,103.00,segunda
2021-10-07,814.00,2607.00,1587.00,556.00,673.00,439.00,2323.00,185.00,117.00,segunda
2021-10-08,703.00,3281.00,1733.00,622.00,960.00,0.00,3369.00,724.00,87.00,segunda
2021-10-09,93.00,432.00,284.00,120.00,85.00,569.00,583.00,3.00,0.00,segunda
2021-10-10,34.00,27.00,112.00,5.00,73.00,18.00,223.00,5.00,43.00,segunda
2021-10-11,670.00,4120.00,2523.00,647.00,1455.00,270.00,1856.00,837.00,88.00,segunda
2021-10-12,845.00,4934.00,2847.00,516.00,928.00,478.00,10965.00,937.00,62.00,segunda
2021-10-13,850.00,4602.00,2710.00,487.00,740.00,461.00,10890.00,922.00,136.00,segunda
2021-10-14,762.00,4330.00,3957.00,572.00,726.00,384.00,11905.00,845.00,88.00,segunda
2021-10-15,880.00,4417.00,6110.00,570.00,574.00,433.00,9791.00,624.00,123.00,segunda
2021-10-16,495.00,842.00,1154.00,111.00,108.00,26.00,962.00,3.00,1.00,segunda
2021-10-17,308.00,577.00,1077.00,40.00,67.00,4.00,1254.00,29.00,0.00,segunda
2021-10-18,1434.00,7455.00,6601.00,670.00,974.00,440.00,12998.00,851.00,148.00,segunda
2021-10-19,1511.00,10699.00,6593.00,691.00,573.00,794.00,14793.00,806.00,134.00,segunda
2021-10-20,1084.00,7114.00,5890.00,514.00,429.00,905.00,9999.00,830.00,106.00,segunda
2021-10-21,1037.00,6340.00,4007.00,443.00,409.00,777.00,8808.00,768.00,144.00,segunda
2021-10-22,920.00,4693.00,3750.00,336.00,389.00,718.00,6452.00,513.00,106.00,segunda
2021-10-23,381.00,844.00,308.00,63.00,61.00,69.00,588.00,23.00,0.00,segunda
2021-10-24,144.00,323.00,211.00,20.00,19.00,42.00,345.00,56.00,4.00,segunda
2021-10-25,1334.00,5227.00,3839.00,501.00,486.00,783.00,9471.00,908.00,89.00,segunda
2021-10-26,773.00,2959.00,3015.00,235.00,221.00,685.00,6371.00,567.00,140.00,segunda
2021-10-27,788.00,3430.00,2885.00,267.00,637.00,626.00,6196.00,736.00,170.00,segunda
2021-10-28,527.00,1795.00,2326.00,187.00,184.00,519.00,4511.00,375.00,77.00,segunda
2021-10-29,912.00,3529.00,3965.00,512.00,572.00,579.00,5712.00,981.00,204.00,segunda
2021-10-30,576.00,1118.00,873.00,168.00,716.00,110.00,803.00,357.00,115.00,segunda
2021-10-31,93.00,171.00,833.00,57.00,29.00,25.00,1321.00,64.00,24.00,segunda
2021-11-01,210.00,1471.00,2111.00,171.00,378.00,234.00,3952.00,347.00,267.00,segunda
2021-11-02,31.00,98.00,51.00,7.00,29.00,4.00,110.00,57.00,4.00,segunda
2021-11-03,363.00,1770.00,1199.00,216.00,265.00,411.00,3445.00,335.00,47.00,segunda
2021-11-04,500.00,1965.00,1468.00,323.00,232.00,503.00,3661.00,299.00,122.00,segunda
2021-11-05,579.00,2029.00,1943.00,352.00,301.00,423.00,3547.00,327.00,116.00,segunda
2021-11-06,243.00,710.00,385.00,129.00,174.00,0.00,469.00,21.00,19.00,segunda
2021-11-07,41.00,274.00,189.00,13.00,24.00,51.00,239.00,0.00,0.00,segunda
2021-11-08,566.00,1926.00,1752.00,378.00,332.00,319.00,722.00,170.00,85.00,segunda
2021-11-09,752.00,1917.00,2057.00,668.00,221.00,357.00,914.00,155.00,78.00,segunda
2021-11-10,436.00,1468.00,1670.00,281.00,18.00,266.00,982.00,2.00,44.00,segunda
2021-11-11,502.00,1790.00,1900.00,547.00,309.00,302.00,1638.00,224.00,84.00,segunda
2021-11-12,540.00,1832.00,2091.00,480.00,266.00,337.00,2144.00,229.00,121.00,segunda
2021-11-13,481.00,688.00,536.00,294.00,105.00,88.00,374.00,22.00,38.00,segunda
2021-11-14,240.00,313.00,373.00,80.00,88.00,9.00,403.00,48.00,35.00,segunda
2021-11-15,624.00,2434.00,2936.00,608.00,303.00,510.00,1568.00,210.00,67.00,segunda
2021-11-16,598.00,2875.00,4633.00,700.00,419.00,492.00,3035.00,165.00,64.00,segunda
2021-11-17,678.00,2333.00,4116.00,639.00,356.00,529.00,3393.00,209.00,73.00,segunda
2021-11-18,504.00,2866.00,4542.00,724.00,559.00,582.00,3893.00,71.00,53.00,segunda
2021-11-19,606.00,2629.00,4252.00,707.00,482.00,585.00,3610.00,181.00,68.00,segunda
2021-11-20,482.00,1250.00,1664.00,526.00,244.00,133.00,927.00,71.00,22.00,segunda
2021-11-21,32.00,408.00,351.00,26.00,5.00,0.00,695.00,19.00,0.00,segunda
2021-11-22,439.00,2324.00,2465.00,516.00,146.00,469.00,3672.00,269.00,108.00,segunda
2021-11-23,698.00,2709.00,3349.00,670.00,707.00,494.00,3680.00,391.00,133.00,segunda
2021-11-24,560.00,2636.00,3451.00,609.00,272.00,526.00,3737.00,321.00,183.00,segunda
2021-11-25,501.00,2592.00,2985.00,689.00,249.00,554.00,4048.00,310.00,78.00,segunda
2021-11-26,727.00,2628.00,2858.00,781.00,408.00,658.00,4735.00,238.00,102.00,segunda
2021-11-27,349.00,2230.00,1298.00,632.00,118.00,269.00,828.00,75.00,15.00,segunda
2021-11-28,25.00,404.00,418.00,40.00,20.00,9.00,697.00,0.00,0.00,segunda
2021-11-29,995.00,3493.00,2942.00,750.00,473.00,508.00,3561.00,332.00,132.00,segunda
2021-11-30,884.00,3406.00,3681.00,1066.00,516.00,668.00,5036.00,244.00,198.00,segunda
2021-12-01,1044.00,4242.00,3881.00,972.00,502.00,903.00,5813.00,388.00,149.00,segunda
2021-12-02,1146.00,4488.00,4145.00,897.00,543.00,1005.00,6814.00,415.00,135.00,segunda
2021-12-03,1456.00,5128.00,4600.00,958.00,833.00,1150.00,7031.00,471.00,144.00,segunda
2021-12-04,1012.00,2486.00,1439.00,523.00,615.00,417.00,1736.00,81.00,55.00,segunda
2021-12-05,117.00,219.00,203.00,70.00,39.00,2.00,741.00,1.00,0.00,segunda
2021-12-06,1302.00,6071.00,4213.00,1152.00,847.00,1090.00,4880.00,321.00,149.00,segunda
2021-12-07,1640.00,5490.00,6130.00,1456.00,999.00,1161.00,6486.00,316.00,134.00,segunda
2021-12-08,2230.00,6262.00,6631.00,1288.00,1131.00,1362.00,6429.00,362.00,188.00,segunda
2021-12-09,1730.00,4936.00,6879.00,1245.00,1136.00,1456.00,6548.00,344.00,176.00,segunda
2021-12-10,1578.00,5207.00,6035.00,1022.00,1168.00,1483.00,7144.00,394.00,176.00,segunda
2021-12-11,666.00,2393.00,1423.00,803.00,602.00,304.00,1402.00,66.00,56.00,segunda
2021-12-12,125.00,376.00,345.00,44.00,22.00,14.00,686.00,6.00,1.00,segunda
2021-12-13,1418.00,4719.00,3880.00,1274.00,1200.00,1090.00,5645.00,358.00,42.00,segunda
2021-12-14,1529.00,3961.00,4435.00,1395.00,1488.00,1149.00,5950.00,413.00,198.00,segunda
2021-12-15,1372.00,3916.00,4382.00,1519.00,1291.00,1202.00,5255.00,437.00,251.00,segunda
2021-12-16,1157.00,3206.00,3952.00,1452.00,782.00,939.00,5795.00,522.00,136.00,segunda
2021-12-17,907.00,2422.00,2965.00,523.00,885.00,864.00,4840.00,357.00,138.00,segunda
2021-12-18,566.00,1441.00,817.00,451.00,372.00,227.00,1021.00,41.00,26.00,segunda
2021-12-19,75.00,356.00,390.00,28.00,33.00,192.00,1935.00,0.00,0.00,segunda
2021-12-20,883.00,3051.00,3064.00,1062.00,815.00,747.00,4785.00,337.00,100.00,segunda
2021-12-21,1007.00,3581.00,2477.00,1152.00,832.00,894.00,5661.00,320.00,168.00,segunda
2021-12-22,808.00,2955.00,2655.00,1051.00,599.00,911.00,5034.00,256.00,134.00,segunda
2021-12-23,885.00,2708.00,2486.00,873.00,845.00,755.00,3463.00,300.00,144.00,segunda
2021-12-24,628.00,2154.00,2018.00,652.00,869.00,482.00,2867.00,188.00,85.00,segunda
2021-12-25,83.00,289.00,105.00,34.00,190.00,11.00,54.00,9.00,23.00,segunda
